,nav
2016-10-25,0.977923103629176
2016-10-26,0.9733409561239369
2016-10-27,0.971567298024713
2016-10-28,0.9640871868473384
2016-10-31,0.9633149708326182
2016-11-01,0.9708251131154311
2016-11-02,0.9631993644412451
2016-11-03,0.9696262544237428
2016-11-04,0.9667783900146187
2016-11-07,0.9679013576141319
2016-11-08,0.9731200834457467
2016-11-09,0.9659312356330835
2016-11-10,0.9787511668171271
2016-11-11,0.9875156536536904
2016-11-14,0.9929761810153417
2016-11-15,0.9951371842463926
2016-11-16,0.9949962176078949
2016-11-17,0.9950595926187482
2016-11-18,0.9887757447506812
2016-11-21,0.9922649908642674
2016-11-22,1.0006506920383555
2016-11-23,0.9967657004316218
2016-11-24,0.9967626943093819
2016-11-25,1.0022891441889616
2016-11-28,1.0056579354536532
2016-11-29,1.001815981723586
2016-11-30,0.9956250724658958
2016-12-01,1.0027190162051405
2016-12-02,0.9882426865184725
2016-12-05,0.979979476234267
2016-12-06,0.9791812568247469
2016-12-07,0.9887065053716874
2016-12-08,0.9839046398329611
2016-12-09,0.9836773906554632
2016-12-12,0.9460532414029597
2016-12-13,0.9499947728568758
2016-12-14,0.9440245366075576
2016-12-15,0.9468679280957899
2016-12-16,0.9518458245649688
2016-12-19,0.9516593934888722
2016-12-20,0.9478913230052587
2016-12-21,0.9559425175643835
2016-12-22,0.9558027972097431
2016-12-23,0.9465193732223484
2016-12-26,0.949009325547591
2016-12-27,0.9480167455613131
2016-12-28,0.9449463043986855
2016-12-29,0.9428178360814153
2016-12-30,0.9447096175172124
2017-01-03,0.9529894678811307
2017-01-04,0.9627975507949263
2017-01-05,0.9635075814883747
2017-01-06,0.9591059691434223
2017-01-09,0.9653444409184218
2017-01-10,0.9628158982601465
2017-01-11,0.9537284279084863
2017-01-12,0.9455967863120196
2017-01-13,0.9360371022675897
2017-01-16,0.9164087951630663
2017-01-17,0.9228207406960145
2017-01-18,0.9222440570922807
2017-01-19,0.9191195071959934
2017-01-20,0.9298501616361906
2017-01-23,0.9363110170704041
2017-01-24,0.9351279554680545
2017-01-25,0.9374771997670032
2017-01-26,0.9429906849655331
2017-02-03,0.9395828920350415
2017-02-06,0.9462422605989306
2017-02-07,0.9453643641533505
2017-02-08,0.9512253109358694
2017-02-09,0.9571101232417083
2017-02-10,0.9596106581891177
2017-02-13,0.9651437433919323
2017-02-14,0.9662464164652622
2017-02-15,0.9574968461014061
2017-02-16,0.964700413387348
2017-02-17,0.9574649005138837
2017-02-20,0.9698715048388749
2017-02-21,0.9767388034731191
2017-02-22,0.9815162513819985
2017-02-23,0.9791960323009545
2017-02-24,0.9800732607974819
2017-02-27,0.9722387699131677
2017-02-28,0.9762144301392789
2017-03-01,0.9786831093577978
2017-03-02,0.9731478615005485
2017-03-03,0.973954082184883
2017-03-06,0.9827320436568737
2017-03-07,0.9834655303916815
2017-03-08,0.9798111096240992
2017-03-09,0.9716446207198026
2017-03-10,0.9722765672413103
2017-03-13,0.9813747645838581
2017-03-14,0.9790925578356366
2017-03-15,0.9788155693217078
2017-03-16,0.9869238091293298
2017-03-17,0.9775474995747104
2017-03-20,0.9798952483487489
2017-03-21,0.982037224413186
2017-03-22,0.9781437002077776
2017-03-23,0.9802851025341338
2017-03-24,0.9860836044299077
2017-03-27,0.9822547776136463
2017-03-28,0.9796460701741436
2017-03-29,0.9769011651443209
2017-03-30,0.9626393999280015
2017-03-31,0.9659385850721536
2017-04-05,0.9857128452472133
2017-04-06,0.9887955161263189
2017-04-07,0.9916961979516735
2017-04-10,0.9893251231693652
2017-04-11,0.9988468186604473
2017-04-12,0.992750350931405
2017-04-13,0.9979886192401449
2017-04-14,0.9862154461174899
2017-04-17,0.9762534078337364
2017-04-18,0.9697506020011588
2017-04-19,0.9602401613874706
2017-04-20,0.9599930196978309
2017-04-21,0.955543755703575
2017-04-24,0.9341970465479189
2017-04-25,0.9363875902220037
2017-04-26,0.9384914925798956
2017-04-27,0.9398195852271535
2017-04-28,0.9421539906896195
2017-05-02,0.9405662942332912
2017-05-03,0.937586686762144
2017-05-04,0.934362771397254
2017-05-05,0.9226969827769029
2017-05-08,0.9092098319067642
2017-05-09,0.9128660317857773
2017-05-10,0.8960012990328569
2017-05-11,0.8934581821489013
2017-05-12,0.8936006536607439
2017-05-15,0.8977719110267998
2017-05-16,0.9133138931646991
2017-05-17,0.9145749446941656
2017-05-18,0.9085532764578879
2017-05-19,0.908873639976398
2017-05-22,0.8985921563905327
2017-05-23,0.8835238324779722
2017-05-24,0.8877930881655146
2017-05-25,0.8980825596359889
2017-05-26,0.8967956125614105
2017-05-31,0.8970805087781764
2017-06-01,0.8831454819560653
2017-06-02,0.8907939512237657
2017-06-05,0.8954903817842549
2017-06-06,0.8998244469902024
2017-06-07,0.9158993204925228
2017-06-08,0.9170286710112374
2017-06-09,0.9192362272634753
2017-06-12,0.9103002262082441
2017-06-13,0.9204302772539225
2017-06-14,0.9171625324383372
2017-06-15,0.9243019540292409
2017-06-16,0.9229571167851571
2017-06-19,0.9299421504278437
2017-06-20,0.9302571303660432
2017-06-21,0.9335790413758368
2017-06-22,0.9239160363238
2017-06-23,0.9269407113419087
2017-06-26,0.9409964317040568
2017-06-27,0.9418207903705732
2017-06-28,0.9371240782279017
2017-06-29,0.9422534836124742
2017-06-30,0.9436991376940217
2017-07-03,0.9484550848417772
2017-07-04,0.9436830721798912
2017-07-05,0.9505945851814398
2017-07-06,0.9507095427090745
2017-07-07,0.9544018899464156
2017-07-10,0.9524608922798249
2017-07-11,0.9440619185502188
2017-07-12,0.9429035853512303
2017-07-13,0.9470238778337576
2017-07-14,0.9454407197527397
2017-07-17,0.9106969675476886
2017-07-18,0.9185587538897422
2017-07-19,0.9368067023168226
2017-07-20,0.941750220342877
2017-07-21,0.9436104483802021
2017-07-24,0.9491038255521302
2017-07-25,0.9450932388698823
2017-07-26,0.94448811580202
2017-07-27,0.9513186479839559
2017-07-28,0.9539252493209438
2017-07-31,0.9642033163598783
2017-08-01,0.9641220529816611
2017-08-02,0.9582673458469028
2017-08-03,0.9592080000566883
2017-08-04,0.9556650700652712
2017-08-07,0.9642519276537145
2017-08-08,0.9659391420185364
2017-08-09,0.9692936198481814
2017-08-10,0.9632549685008748
2017-08-11,0.9452449403928984
2017-08-14,0.9622085502883619
2017-08-15,0.9644282716217474
2017-08-16,0.9670807267908144
2017-08-17,0.9749737136213218
2017-08-18,0.9725108253629576
2017-08-21,0.9797157943510129
2017-08-22,0.9752764911305964
2017-08-23,0.9692848557922012
2017-08-24,0.9620468653010694
2017-08-25,0.9734645896591925
2017-08-28,0.9857828785758261
2017-08-29,0.9828905078109423
2017-08-30,0.9874483376837623
2017-08-31,0.989248401313578
2017-09-01,0.9956639645405405
2017-09-04,1.0012328647681252
2017-09-05,1.0014978060250925
2017-09-06,1.005053811846912
2017-09-07,0.9990492120153025
2017-09-08,1.0005401285152966
2017-09-11,1.0081372358437102
2017-09-12,1.0077106437211136
2017-09-13,1.0116941804779005
2017-09-14,1.0105625303154666
2017-09-15,1.0067792763364147
2017-09-18,1.0132423728617903
2017-09-19,1.0092899752172917
2017-09-20,1.0165879282058292
2017-09-21,1.0075567947188113
2017-09-22,1.0024480156718276
2017-09-25,0.9903620909283523
2017-09-26,0.9934684330676107
2017-09-27,0.9994628496135627
2017-09-28,0.9974960609192287
2017-09-29,1.003143730342329
2017-10-09,1.014784140015608
2017-10-10,1.0198957112491482
2017-10-11,1.0168945527588358
2017-10-12,1.0157096248514426
2017-10-13,1.0208690798429207
2017-10-16,1.0078165125786531
2017-10-17,1.0072058683561584
2017-10-18,1.003302610340064
2017-10-19,0.9941063164162955
2017-10-20,1.0024352410233206
2017-10-23,1.0067542487791583
2017-10-24,1.0064430539634397
2017-10-25,1.0122722813191354
2017-10-26,1.0153916464195456
2017-10-27,1.0104531055963535
2017-10-30,0.9935698530128592
2017-10-31,0.998720407481412
2017-11-01,0.9975573025252509
2017-11-02,0.9906284574980959
2017-11-03,0.9832917767298298
2017-11-06,0.9926602576300824
2017-11-07,0.9991795007695689
2017-11-08,1.0010853926471952
2017-11-09,1.0069537389931247
2017-11-10,1.0094242624491778
2017-11-13,1.0124365137220117
2017-11-14,1.0057320328283907
2017-11-15,0.9968808705199884
2017-11-16,0.9971424048450455
2017-11-17,0.9741444801817131
2017-11-20,0.9802548541668795
2017-11-21,0.9859236464604919
2017-11-22,0.9859166004652856
2017-11-23,0.9623832970633768
2017-11-24,0.9640853808522175
2017-11-27,0.9531543013361793
2017-11-28,0.965055101225755
2017-11-29,0.9667151623720568
2017-11-30,0.9593182622171148
2017-12-01,0.9651986387636093
2017-12-04,0.9591089113054694
2017-12-05,0.9433578107039734
2017-12-06,0.947847051525403
2017-12-07,0.9437452744246315
2017-12-08,0.9518291325390777
