,nav
2018-03-05,1.198320698598819
2018-03-06,1.2155963854731113
2018-03-07,1.2111293565271954
2018-03-08,1.2194442677740926
2018-03-09,1.2246010135126406
2018-03-12,1.2314447345719248
2018-03-13,1.2260919368171475
2018-03-14,1.217845229838961
2018-03-15,1.216650414286167
2018-03-16,1.217675887039513
2018-03-19,1.2134205990936633
2018-03-20,1.2088683614665374
2018-03-21,1.2058274361202952
2018-03-22,1.200519555217034
2018-03-23,1.1500668862832357
2018-03-26,1.1583554586884517
2018-03-27,1.175646198729668
2018-03-28,1.1657806614555986
2018-03-29,1.179658126830227
2018-03-30,1.182315649443377
2018-04-02,1.1808228065395845
2018-04-03,1.1680742057430953
2018-04-04,1.166659579796522
2018-04-09,1.1648498273312096
2018-04-10,1.1835600914804836
2018-04-11,1.1889814057340962
2018-04-12,1.1784654843656543
2018-04-13,1.1756534028171794
2018-04-16,1.1571939302993206
2018-04-17,1.1462826641365698
2018-04-18,1.1508115385913693
2018-04-19,1.161072550269956
2018-04-20,1.1396622107946388
2018-04-23,1.1400363553309039
2018-04-24,1.16191297855986
2018-04-25,1.1574075037427998
2018-04-26,1.141654591310457
2018-04-27,1.1473876756231016
2018-05-02,1.1400294257075858
2018-05-03,1.1451907373139985
2018-05-04,1.142320538683577
2018-05-07,1.1580246079473955
2018-05-08,1.1654641116636633
2018-05-09,1.1602211782726841
2018-05-10,1.1643646764165583
2018-05-11,1.1594784873322508
2018-05-14,1.155789978208022
2018-05-15,1.1609464690921094
2018-05-16,1.1555607374987718
2018-05-17,1.155980765983499
2018-05-18,1.1631732714523617
2018-05-21,1.1761759369218971
2018-05-22,1.1756763107396984
2018-05-23,1.160280516655981
2018-05-24,1.1554789798230982
2018-05-25,1.1490057449611206
2018-05-28,1.144241087724535
2018-05-29,1.1356919732054587
2018-05-30,1.1076633491999195
2018-05-31,1.1168612045350117
2018-06-01,1.1073039836853629
2018-06-04,1.1137213490797573
2018-06-05,1.1172072623382767
2018-06-06,1.1150551833856375
2018-06-07,1.1162340302585867
2018-06-08,1.0997288939081693
2018-06-11,1.0991903337388502
2018-06-12,1.1060649451917353
2018-06-13,1.0978175930361944
2018-06-14,1.0989927030039524
2018-06-15,1.0980623529973736
2018-06-19,1.040697773014549
2018-06-20,1.0572345581062321
2018-06-21,1.0485155479189476
2018-06-22,1.0606242344245371
2018-06-25,1.0462490138525002
2018-06-26,1.0352802671839136
2018-06-27,1.0250203289015112
2018-06-28,1.0165496566582108
2018-06-29,1.0346238037279791
2018-07-02,1.0084259089774767
2018-07-03,1.0167391887776538
2018-07-04,1.006968410344798
2018-07-05,0.9883743356253526
2018-07-06,0.9916528262792702
2018-07-09,1.0105871841724345
2018-07-10,1.0139572256157492
2018-07-11,0.9960172874061769
2018-07-12,1.0159212816844758
2018-07-13,1.0187790355299473
2018-07-16,1.0133407368658096
2018-07-17,1.0114539390062125
2018-07-18,1.0096811688820542
2018-07-19,1.0013440771263158
2018-07-20,1.0155472882783059
2018-07-23,1.02904485596454
2018-07-24,1.0539934031049336
2018-07-25,1.051376083892363
2018-07-26,1.052535804125578
2018-07-27,1.0478777543616182
2018-07-30,1.0420427131432035
2018-07-31,1.0456463835506185
2018-08-01,1.030428274604255
2018-08-02,1.0049913681516973
2018-08-03,0.9962871343981267
2018-08-06,0.9768319374215151
2018-08-07,1.0025703116388665
2018-08-08,0.9939897373380882
2018-08-09,1.0093964369170823
2018-08-10,1.010252189186598
2018-08-13,1.0084767512835437
2018-08-14,1.006190359265346
2018-08-15,0.9884486794026618
2018-08-16,0.9820242637845201
2018-08-17,0.9722315786021871
2018-08-20,0.9796603460122302
2018-08-21,0.9894121734279937
2018-08-22,0.9801110547937452
2018-08-23,0.9818488895773323
2018-08-24,0.9819478640437208
2018-08-27,0.9990832596647451
2018-08-28,1.0006042106700093
2018-08-29,0.9937330043370116
2018-08-30,0.9866293565572646
2018-08-31,0.9770805402504358
2018-09-03,0.9722148683624146
2018-09-04,0.9799237742350863
2018-09-05,0.9646606435127144
2018-09-06,0.9593130772350028
2018-09-07,0.9590675795783761
2018-09-10,0.9461544718624857
2018-09-11,0.9429869285796987
2018-09-12,0.9435213420346936
2018-09-13,0.9490514941220889
2018-09-14,0.9463977949935087
2018-09-17,0.9331585891810654
2018-09-18,0.9453907670612361
2018-09-19,0.9551755372980396
2018-09-20,0.9544592501290642
2018-09-21,0.973550921260504
2018-09-25,0.9694695894924478
2018-09-26,0.9736313491186351
2018-09-27,0.9640243759132847
2018-09-28,0.9730576645629365
2018-10-08,0.946415520531536
2018-10-09,0.9441510915547106
2018-10-10,0.9436704757745537
2018-10-11,0.8775327974244603
2018-10-12,0.8738114538726488
2018-10-15,0.8599995682485975
2018-10-16,0.840796445775553
2018-10-17,0.8479742490172922
2018-10-18,0.8273039324630473
2018-10-19,0.8446083381635502
2018-10-22,0.8859674206221403
2018-10-23,0.8733561401695613
2018-10-24,0.8755508791452996
2018-10-25,0.8759866267079043
2018-10-26,0.88806148955324
2018-10-29,0.8756835497581966
2018-10-30,0.8862161683297112
2018-10-31,0.8957107209364709
2018-11-01,0.895707993388572
2018-11-02,0.9148955590695869
2018-11-05,0.9165947059913655
2018-11-06,0.9174219808468721
2018-11-07,0.9072528926303378
2018-11-08,0.9026639549140196
2018-11-09,0.8995546152003889
2018-11-12,0.920694724567568
2018-11-13,0.933701757398844
2018-11-14,0.9329825711458856
2018-11-15,0.9437473848199884
2018-11-16,0.9586602786036843
2018-11-19,0.9667718419336762
2018-11-20,0.9405743693339998
2018-11-21,0.9501792858958699
2018-11-22,0.9480899918479324
2018-11-23,0.9111933906096437
2018-11-26,0.9065411064841975
2018-11-27,0.9070584722351587
2018-11-28,0.9170183269098126
2018-11-29,0.9012973626626027
2018-11-30,0.9075255148974326
2018-12-03,0.9292221133227505
2018-12-04,0.9324837836828646
2018-12-05,0.9248002479418256
2018-12-06,0.9127881494119376
2018-12-07,0.9149126362116731
2018-12-10,0.9044992295404336
2018-12-11,0.9065505364718709
2018-12-12,0.9081313052063501
2018-12-13,0.9161020368648055
2018-12-14,0.9047623064292617
2018-12-17,0.9057470413098019
2018-12-18,0.9003119780886435
2018-12-19,0.8931791930478443
2018-12-20,0.8883019647626312
2018-12-21,0.8834273352457449
2018-12-24,0.8866623564580975
2018-12-25,0.8742958282058726
2018-12-26,0.873378509694311
2018-12-27,0.8699314379423913
2018-12-28,0.8731327535505324
2019-01-02,0.8634395127458689
2019-01-03,0.8638640147439366
