,mom_12_1,rev_1m,vol_60,size,turnover_20,bp,roe,ep
2018-05-31,0.3136212912572275,-0.030207872785759822,0.004152246117805378,-0.27649029470231085,0.019683161713514384,-0.013841567524605415,0.28984012122959724,0.20681436981440274
2018-06-29,-0.11596595587211295,0.014732158844514944,0.19558583637190302,-0.011171870419081173,0.17263735599905414,0.254385010829936,-0.15395273294214679,0.0817746788324801
2018-07-31,0.027401267165077,-0.3062991616617236,0.24217548079606666,-0.19509955807737417,0.187527941272639,0.1616156306880803,-0.07522788994661128,0.039417206524077236
2018-08-31,-0.010929702810819692,-0.08169175823673641,0.07817289787552074,-0.16200805411375602,0.1623058879749554,0.12713211202912353,-0.024688750173532913,0.054654927403861554
2018-09-28,-0.07254213509636791,-0.16632789166474918,0.3071435519301824,-0.11958514177116468,0.3038441445923288,0.29715847298845605,-0.06625636308693159,0.17980020985599754
2018-10-31,-0.2369800997810544,0.3049443923307232,-0.1543682396667028,0.27741962118147273,-0.05132426180765941,-0.04918638660646543,-0.1336961279012528,-0.19147992988331597
2018-11-30,0.23425462553876783,0.06844503930224553,0.35783693655329635,-0.16390592528584688,0.3551969087008576,-0.02529411402604365,0.15883615164249926,0.167815303157349
2018-12-28,0.25635918890981985,-0.03886065235055207,0.1450145366501741,-0.29762870287687365,0.17062926080888652,0.00555484582437182,0.20025669071533722,0.16550517125564304
2019-01-31,-0.4992111027613323,0.39596132763780323,-0.5211077617834435,0.36854936877428696,-0.48484934331066976,0.07853557649664528,-0.32895033767088816,-0.26506229457946434
2019-02-28,0.037416390896711775,-0.09951079994604108,-0.16365594367009956,0.2085475107641737,-0.09930580205100656,-0.13714821765058632,-0.06262317254361223,-0.1826634222837019
2019-03-29,0.16414914553179422,0.16878896931868753,0.3204406665743723,-0.21190964963601536,0.3579899319085579,0.11712918702428875,0.1402992337785894,0.21625332561278723
2019-04-30,0.20184806449875523,0.025967947890927982,0.21263068948777789,-0.08406291521122614,0.2248898782907625,-0.09462814666040277,0.08652860386372115,-0.009896695347022704
2019-05-31,0.24669581645763214,0.12728441727695672,0.1874462157864741,-0.2873552903585145,0.15321897111813806,-0.06159795205189431,0.2337387025041784,0.14156192839212134
2019-06-28,0.14110586285420654,-0.04580008599625119,0.14581401090913515,-0.18248790785860466,0.14654477945197952,-0.06769900937254189,0.10197282575494078,0.04442344761011484
2019-07-31,0.01312498846354849,-0.11757937057351799,-0.18757512177484922,-0.04958047266479808,-0.14143496537504607,-0.33669695334659305,0.012356227018744326,-0.28805329382758577
2019-08-30,0.011800256422262047,0.13885841036675084,-0.03263890840380725,-0.034053509086317546,-0.05954136292272557,-0.0012527680213031142,0.12519713329461482,0.1016326303598723
2019-09-30,0.059822193364449064,-0.058621657484008896,0.12901896241003163,-0.08026167733932926,0.1262866692880378,-0.016217544614315498,0.11767969950119196,0.08260329489127226
2019-10-31,-0.027297083423677496,-0.01618933817907825,0.07679871527220336,-0.10905390920865071,0.08969700687392754,0.04514050187242456,0.11040820531067555,0.14143527027221828
2019-11-29,0.09242786564961056,-0.09164921790989974,-0.1803457144583197,-0.0464332827670824,-0.21606951135210872,-0.0913113823990128,0.027787534952181652,0.0011563962076573196
2019-12-31,0.1634061179703361,0.0321829112044533,-0.2100568083636475,0.05423342223138007,-0.19100381587369922,-0.3387884493867224,0.000799229788197513,-0.27507453787366876
2020-01-23,0.1757303725708994,-0.278927626512118,-0.29170326881207764,-0.08583875506941713,-0.2857809049713772,-0.21739778916249858,0.012296612080844017,-0.19408638340550316
2020-02-28,-0.22110865599544843,0.13435355323929482,0.41410837431357755,0.10730489027483399,0.34758631713376087,0.22419489498773124,0.05847949755979141,0.20922159554557174
2020-03-31,0.43547423409859554,0.19287616791238607,-0.19584393764881905,-0.20261156777574926,-0.12341625525385767,-0.3506513916718684,0.2285436628111637,-0.08876921833448158
2020-04-30,0.06550172520680743,-0.10676468151018993,0.048411439537326746,0.10987977698363151,0.006682339090199214,-0.17975457460930258,0.10670233078870046,-0.06168104727944515
2020-05-29,0.3577211943902912,-0.09818167401793566,-0.2584413059601988,-0.12640362806894323,-0.23459226147511958,-0.3315006681685443,0.1667140563333081,-0.13585156569783427
2020-06-30,-0.0550884348444203,0.06307790929125928,0.06260523073861925,0.018143346227406855,0.04969197283905395,0.03454859659188152,-0.03897612119935458,0.023169900727759624
2020-07-31,-0.0913928115541403,0.08546142907692822,0.2516703040882562,-0.03460291372908855,0.27478731327722056,0.07520178553404745,0.11698280369335333,0.15421873432391525
2020-08-31,-0.13668554270226643,-0.036214934316733206,0.14904051156343104,-0.08556456584191002,0.2326557794029028,0.20281372578683582,-0.02225450586279324,0.11162135321872976
2020-09-30,0.03988426393395635,-0.09817352798785538,0.08562708564598057,-0.1337295145562737,0.1729016793288952,-0.024133572273957536,0.1800723776534272,0.12117826442335879
2020-10-30,-0.2293897464660008,-0.013006026204079533,0.14470642295884398,0.021947631861768388,0.10210239076872779,0.33582924112598955,-0.18672445684475503,0.1540512270466955
2020-11-30,0.3723102402702715,-0.02238937396559253,-0.2244374420993258,-0.2823361801173333,-0.10085350500865575,-0.34053681599938074,0.1999947537358686,-0.13830550136252995
2020-12-31,0.2892173581282296,-0.20509284163054997,-0.13423348875397056,-0.2674925186837406,0.03212610683099282,-0.2190048145491992,0.26620797696152604,-0.003514175712664258
2021-01-29,-0.3327866777993053,0.2310767864453229,0.2605717276223026,0.20411671517185298,0.17985509562463464,0.41556215885094483,-0.1485416708473508,0.28917177796938087
2021-02-26,-0.16157377956877406,-0.07967827794856154,0.3816254254472765,0.24145643311803433,0.32113342553183527,0.41108246975813517,-0.13949915660493978,0.2479737908880096
2021-03-31,0.3418819410740396,0.09936545655599979,-0.23948738838836373,-0.10915599458103328,-0.07140175527956269,-0.269085581356741,0.15085841361856867,-0.16753193956430268
2021-04-30,0.02130385297390239,-0.006932614297211411,-0.09790008926271489,0.041105324170053456,-0.153642033583921,-0.08900796284355625,-0.11259494351182789,-0.1616559976778032
2021-05-31,0.02792687558252971,-0.0795260604863429,-0.07779318224154727,0.029705268019435724,-0.0441440928293108,-0.08079273817269643,-0.027672087568083686,-0.09753915687925527
2021-06-30,0.13051936506361433,-0.21450322954540083,-0.03966616378979087,0.07369040500356173,-0.14478165961601658,0.09463092276807576,-0.13312764036074523,0.027044776460713488
2021-07-30,0.14931878869380621,-0.21954530282713847,0.10881566776249953,0.057503284615718575,0.030110015270893385,0.3330671283188028,-0.23164959645847466,0.18385325981414438
2021-08-31,-0.3041174533396614,0.15007396886202556,0.28615059709249274,0.10730305167571345,0.2932784002462943,0.16804701376243747,-0.055593276728099876,0.07457509873881196
2021-09-30,-0.011651036175947625,0.20354892588591,0.019212464774597003,-0.132632685647793,0.1522290772551637,-0.28488715033700407,0.001172435260212125,-0.2231903809948025
2021-10-29,-0.16145728458051356,0.01470440472836604,0.006618065413591207,0.2523988933418684,-0.09328210064513626,-0.16163521160245017,-0.14139303382974208,-0.22600910826211043
2021-11-30,-0.316172480878071,0.20775535225988137,0.22617243555394748,0.1265743946552831,0.25431594930094165,0.29095798339134576,-0.0740334421480661,0.173889898689091
2021-12-31,-0.19646145705171153,-0.06517492216719933,0.4172947420615372,0.017882869138300166,0.36684793784305153,0.506403935244944,0.015356757592984965,0.4219385211838882
2022-01-28,0.282461637645206,0.0953839254018899,-0.12310239365390725,0.09197331805771901,-0.1734403818003644,-0.007568182932574589,0.01696778565906045,0.0017738563037370384
2022-02-28,0.02630830150145371,-0.025153174755159134,0.2110790449967921,0.03676003914321594,0.10643195483443672,0.44815132772323846,-0.07569000612853281,0.33614945277270636
2022-03-31,-0.01922052587498721,-0.1239912427988847,0.19024609141748428,-0.28471918837880766,0.3243955682370195,0.14027445504338032,0.16055764213146942,0.23375355699403597
2022-04-29,0.1057329694426653,0.2878342307437486,-0.15231162312180974,0.20475502493986286,-0.03751693486947555,-0.2659991085609888,-0.06910259999467017,-0.28680360852429365
2022-05-31,-0.17822235368366937,-0.10572346835322713,-0.19398347000327795,-0.08289044627007536,-0.11135473166454952,-0.3847115397550816,0.08369710895190274,-0.2619252431250446
2022-06-30,0.22545554599744885,0.21339279538839365,0.10748209640039509,0.19852939900429803,0.018032871242233434,0.17225485291638823,-0.25378682121205776,-0.024458924038296456
2022-07-29,0.04186803861359479,0.12988696015981357,0.26634045132954587,-0.04605662431964893,0.3168364277979779,0.21958590731853728,-0.07187258821297968,0.14238054706087772
2022-08-31,0.27126454193211363,-0.11912280402224892,0.243661728307378,-0.1389011504013101,0.35130889928928927,0.053103948924701085,0.12336622104792268,0.14700256894093724
2022-09-30,-0.12903374866462572,0.13449764398402064,-0.06415654148413226,0.28148376906392564,-0.05920394312262079,-0.07433870900796102,-0.24810383693844945,-0.2516139773559231
2022-10-31,-0.1013783224520603,0.4085196040004707,0.21282183752213302,0.03816426298335428,0.16782601176260106,0.32278242328691664,-0.02931747083412773,0.20540542963537398
2022-11-30,-0.1422969337288974,-0.06005599140881197,0.11430264288408977,-0.16262823115765657,0.23913888171719566,-0.12438076894327783,0.10438054033906523,-0.022319140725503686
2022-12-30,-0.34170242217542784,0.3217852922873336,-0.15734017326809333,0.06816829710806727,-0.16722534660447527,-0.15595426741503157,0.0473575734216227,-0.03238466409586838
2023-01-31,0.029045097891186148,0.19418456686209434,0.260850473799324,0.23630897955430605,0.24050052874437167,0.22185597766029067,-0.1143345830988387,0.102528726730836
2023-02-28,-0.0470681155322218,-0.20993707157719457,0.15600683240490315,0.019412643695388865,0.03061802661143064,0.13118326091618968,-0.17653460380910918,-0.009564286883264947
2023-03-31,0.13787380056120735,-0.1441283810035056,0.276294078581372,-0.10986446189234741,0.18956183539577146,0.3733703536637609,-0.15020416261587347,0.2182890472368054
2023-04-28,0.14008716712574323,-0.06846841090712065,0.09869696784013611,0.09244625113707064,0.03305490270052352,0.07083836845537439,-0.12607793217086893,-0.02589263858301697
2023-05-31,-0.11934184099707558,0.1561464535353825,-0.0014766525458837566,-0.034610627024243015,0.07444767202838413,-0.03569221178446113,0.18654214340287872,0.105218775659755
2023-06-30,-0.24652384899680463,0.15186617735165295,0.4060121892499459,-0.06671114063486201,0.4083567024104117,0.4454149118700086,-0.14748187021253584,0.19348778780071188
2023-07-31,0.3058634642435974,-0.007834547624519518,0.0817826867264498,-0.04154444683686678,0.1420209147161812,0.03480622251174231,0.014789766970837627,0.03787367430986592
2023-08-31,0.07853271224751744,-0.06289587408501988,0.2799537576378946,0.07795098254437792,0.1738670394082389,0.3095318963197903,0.015405452626664037,0.2579153233435755
2023-09-28,-0.0897232663520781,-0.1559860694114971,0.07136996479618035,0.06674771477135392,-0.017179776521593245,-0.0006293213513668371,-0.14225902327935522,-0.11784502559430765
2023-10-31,0.13325966408456275,-0.038565451063098034,0.03115286096048519,0.09000093391620112,0.02399892070842811,-0.034761948558691316,-0.13679969886565857,-0.13382983432320356
2023-11-30,0.1015074797727764,0.02967729032802999,0.07534044280204333,-0.11874332650281684,0.0770631274993411,0.04624168465561272,0.20559685125069357,0.2334032303566951
2023-12-29,0.2690702978147101,-0.13803025393241086,0.6414966396666416,-0.2984901319319766,0.5076355681979585,0.5932610130193685,0.07557295201273052,0.5062280964526712
2024-01-31,-0.049647475603414315,0.6017967603451199,-0.5255317741988379,0.23602862882672299,-0.3600523052303628,-0.490668387033523,0.11400703015327734,-0.24374430562138824
2024-02-29,0.23601826398776218,-0.26120852311296994,0.22246335943646078,-0.2060699650996625,0.13763180729506708,0.031600015940040006,0.08139937103251242,0.11972373147523378
2024-03-29,0.15497303799610138,-0.04066420145156781,0.23610466570598967,-0.03665935236161511,0.26290867168840015,0.08902422619639293,0.08589798250103675,0.11121374648067812
2024-04-30,0.09537576492607264,-0.1539510948019886,0.28088920081675856,-0.17086020920287107,0.09800887556328088,0.19626032080625486,0.1519057542068212,0.34201138306623113
2024-05-31,0.46062859550979074,-0.2503305353962966,0.20652375818103894,-0.3948132915408352,0.15634433206965054,-0.021104386425395076,0.13763782289854926,0.16264936676959227
2024-06-28,-0.2511832506263534,0.003238156395044649,0.1514745218299538,0.03407389235478188,0.04175667348784797,0.14501637512391113,-0.2960157151449278,-0.16863639938925584
2024-07-31,0.24685808719371077,0.05115979116482166,0.19183877462575585,-0.16221543025903928,0.24218285544691065,0.1381984020298616,0.06611401356530144,0.15022455479436303
2024-08-30,-0.590943554146076,0.198384100349135,-0.27830158786709003,0.29286051146615644,-0.2805139016139799,-0.09734100727977071,-0.11255318651072996,-0.2028910530203838
2024-09-30,-0.2542992338623311,-0.18220480187981153,-0.17873355539816058,0.2637137061894412,-0.28334674247052194,0.0016473094626404474,-0.3658691941022684,-0.3151469284333063
2024-10-31,-0.10466836118301084,0.11363661396144407,0.06431999356938345,0.05947351707572817,0.0687780869172168,0.058892495234451024,-0.04087422113944001,0.014725853652515105
2024-11-29,0.3971035617684033,0.07413716378326787,0.44732168176629644,-0.2629754736783456,0.3579479534170235,0.1764854703495803,0.293240021482032,0.4104837763681125
2024-12-31,0.12839167617023636,-0.14613900744813227,0.13095298618114354,-0.04050566062500589,0.026362107603750958,-0.06471781917824881,0.26408962526029645,0.19289566805072692
2025-01-27,-0.19204486934348225,0.3494926926401106,-0.4029172293002428,0.19308594097908188,-0.2741994691984473,-0.16966864491083455,-0.2908601005755221,-0.3957033639390568
2025-02-28,-0.0930881308269467,0.3258876665746234,0.3743583757984998,0.0960325335546209,0.2988465506917052,0.14208387012969076,0.28265086120510285,0.3639738110149835
2025-03-31,0.03342457278510955,-0.11725991441455304,0.18233357891546967,-0.1057151889094314,0.23056473632095253,-0.003924621704284013,-0.040677498616473476,0.0019291456821477998
2025-04-30,-0.13984945855734643,0.007519319405001559,0.2773627187503076,0.047077582102943154,0.2195110856094276,0.18745181289984153,0.08906452527184626,0.2121331506469906
2025-05-30,0.1869570300704452,0.04944976936474759,-0.26232215478775855,0.023172016503981888,-0.29360074690373034,-0.0260527768552937,-0.10168603266009257,-0.10223348082799687
2025-06-30,-0.15461192330425572,-0.0876722729650398,-0.04405067652145089,0.08106555147799209,-0.07791858987318202,0.11798161179225422,-0.13505343389045607,-0.029287566766098776
2025-07-31,0.26773794181943106,-0.12453377676027448,-0.2993054088821056,-0.014061386128923327,-0.32944557767162463,-0.4156134105336203,-0.001455011352571406,-0.31215296932399744
2025-08-29,-0.005477246733548386,-0.28841608808342006,-0.19533138900638733,0.03188525010471988,-0.14480168724106965,-0.13394014203392726,0.07025211455815396,-0.06578861902281277
2025-09-30,-0.3105154380065001,0.15852333562481472,0.31454684194222526,0.05479285471721521,0.277824973771843,0.3919502138748998,-0.02764823958689443,0.3112779304912523
2025-10-31,-0.21497397937176155,-0.1312884657713445,0.367958330427831,0.04744224641326843,0.325629012520401,0.28212203739477165,0.08207012778981697,0.2877667441204168
2025-11-28,0.34102839310883176,0.17070309958343374,-0.3173078167497498,-0.09877225608449598,-0.15859920038853784,-0.19980906066867948,0.12409979608025973,-0.04910498124195645
2025-12-31,0.09144358394631148,-0.2284254751619737,-0.2529109007026637,0.20065134947995006,-0.24881112836027597,-0.046191267451531216,-0.11636116477661691,-0.1400498120766096
2026-01-30,-0.004655961373247461,-0.06652168331658824,-0.06848659884703935,0.09953371234938789,-0.12003162970832823,0.07730439944851553,-0.050216428010632926,0.0020029647799528756
2026-02-27,-0.27738193740189987,0.004289701868776537,0.5102349394100818,0.019459542059658996,0.45913995762216314,0.37019003091663183,0.13129004761835517,0.43069120396536853
2026-03-31,0.30385372433794616,0.22820670795451797,-0.30604664823538863,-0.08282409510628322,-0.2993550798107263,-0.2949076471138007,-0.027392030267690007,-0.28573965663197937
2026-04-30,0.030022718841003233,-0.16889463381970402,-0.008384964830536615,-0.07839815518989436,-0.08155255193772397,-0.08970657249832444,0.12996037121656792,0.0451893687403024
2026-05-29,0.2221914972631684,-0.20378313378974494,-0.22950176657512983,-0.1661998984073448,-0.27772637525452004,-0.2781632225516632,0.037664810201253986,-0.17107704298937718
2026-06-30,-0.5772314431197456,0.596265603315311,0.6987701375781655,0.22404275066284005,0.709378807180937,0.6028201015290987,0.08788073248423683,0.5942167988631867
2026-07-31,0.5017888686022653,0.4043562543367375,-0.4835769854841352,-0.09316719569951762,-0.3689261506787145,-0.2690248141340381,-0.015802983644891612,-0.24724636602878572
2026-08-31,,,,,,,,
