,nav
2019-09-12,1.1540579759601657
2019-09-16,1.1530766826712084
2019-09-17,1.1343999688053379
2019-09-18,1.1383707124480535
2019-09-19,1.1431121677526996
2019-09-20,1.1465095361094417
2019-09-23,1.135233103716434
2019-09-24,1.1381048568195125
2019-09-25,1.1273044384879738
2019-09-26,1.1181034387113695
2019-09-27,1.1205009854785668
2019-09-30,1.11044966216749
2019-10-08,1.1152877793220721
2019-10-09,1.1185967291356997
2019-10-10,1.1268905580071886
2019-10-11,1.1366268559797035
2019-10-14,1.1492608400618993
2019-10-15,1.1433265104442463
2019-10-16,1.1393557006686559
2019-10-17,1.1391984955783578
2019-10-18,1.124483711918833
2019-10-21,1.128234801279948
2019-10-22,1.1335117953025595
2019-10-23,1.1275880277117964
2019-10-24,1.1274442337013437
2019-10-25,1.1348684527673851
2019-10-28,1.1440301089504896
2019-10-29,1.1367055094998368
2019-10-30,1.1310326979603447
2019-10-31,1.1286901173003983
2019-11-01,1.142591402738624
2019-11-04,1.1493355220377552
2019-11-05,1.156563677250303
2019-11-06,1.1511783759705416
2019-11-07,1.152820332706893
2019-11-08,1.1469468091170427
2019-11-11,1.1269392750611533
2019-11-12,1.1280220361022713
2019-11-13,1.1257718254266216
2019-11-14,1.127466103197852
2019-11-15,1.1201127426623514
2019-11-18,1.1284420736743894
2019-11-19,1.1393863396345834
2019-11-20,1.1300833788002214
2019-11-21,1.1264977245122392
2019-11-22,1.116757361805392
2019-11-25,1.1251702560284014
2019-11-26,1.1273419803540488
2019-11-27,1.1252064884686144
2019-11-28,1.1208135525693599
2019-11-29,1.1129996457082614
2019-12-02,1.1144837999716994
2019-12-03,1.1175157802871156
2019-12-04,1.1159341357057635
2019-12-05,1.12427367680414
2019-12-06,1.1307190277038395
2019-12-09,1.130662414104247
2019-12-10,1.1318302420642992
2019-12-11,1.1329037152286594
2019-12-12,1.1294865974550452
2019-12-13,1.1494741515324045
2019-12-16,1.1559974635431163
2019-12-17,1.1710893745598236
2019-12-18,1.169325159481788
2019-12-19,1.1695240905005029
2019-12-20,1.1649344874621714
2019-12-23,1.149645409682001
2019-12-24,1.1572842016290585
2019-12-25,1.157124139691179
2019-12-26,1.1665601081833736
2019-12-27,1.165937202620714
2019-12-30,1.1810252735842122
2019-12-31,1.1849217917927322
2020-01-02,1.200315794171341
2020-01-03,1.1990307930624242
2020-01-06,1.1987953990189166
2020-01-07,1.2075949678902471
2020-01-08,1.1934676955964048
2020-01-09,1.2058674250961656
2020-01-10,1.2050173476449753
2020-01-13,1.216087814459227
2020-01-14,1.2118910115770176
2020-01-15,1.2054570810409353
2020-01-16,1.2000279271536733
2020-01-17,1.1996675730520274
2020-01-20,1.2083251526182122
2020-01-21,1.1901005415060832
2020-01-22,1.1947836057654897
2020-01-23,1.1597142383958845
2020-02-03,1.0691879027340128
2020-02-04,1.0922374693568995
2020-02-05,1.106053094497945
2020-02-06,1.1266568805059503
2020-02-07,1.1276967860565275
2020-02-10,1.1333001168511978
2020-02-11,1.1406151676197198
2020-02-12,1.1507378163911102
2020-02-13,1.1430665818131112
2020-02-14,1.14909948866355
2020-02-17,1.1758099288519073
2020-02-18,1.173453545312746
2020-02-19,1.170589456070006
2020-02-20,1.1934505574663088
2020-02-21,1.197043618098632
2020-02-24,1.1938641499168685
2020-02-25,1.190686811360636
2020-02-26,1.1776391128963157
2020-02-27,1.1801059813069852
2020-02-28,1.1375344899055801
2020-03-02,1.1739411277434784
2020-03-03,1.1812085642219452
2020-03-04,1.1864271183337924
2020-03-05,1.209277159514227
2020-03-06,1.1932549886001307
2020-03-09,1.1542058097766783
2020-03-10,1.1778913470736176
2020-03-11,1.1641990447378179
2020-03-12,1.1443204546738748
2020-03-13,1.1300313422005104
2020-03-16,1.0874151142753532
2020-03-17,1.0831968760375266
2020-03-18,1.063219365931642
2020-03-19,1.051757526597471
2020-03-20,1.0695824851052915
2020-03-23,1.0348301327160103
2020-03-24,1.0602562049788002
2020-03-25,1.085996563397014
2020-03-26,1.078807370607886
2020-03-27,1.0813155651370456
2020-03-30,1.0702655149644167
2020-03-31,1.0724414075750413
2020-04-01,1.0677002307447585
2020-04-02,1.0865624870141588
2020-04-03,1.080012742411221
2020-04-07,1.103877395871673
2020-04-08,1.0997378735612475
2020-04-09,1.103734488087285
2020-04-10,1.0941185039641839
2020-04-13,1.0896153888925157
2020-04-14,1.1085097186392783
2020-04-15,1.101831453159799
2020-04-16,1.1043743501533596
2020-04-17,1.113428736997089
2020-04-20,1.1177369893594715
2020-04-21,1.1064012536582646
2020-04-22,1.1143865028274926
2020-04-23,1.1119355830802515
2020-04-24,1.101536339356986
2020-04-27,1.106624244505015
2020-04-28,1.1093472270730966
